ticker,published_at,source_name,author,title,description,content,url
NVDA,2026-04-18T19:22:39Z,TechCrunch,Anthony Ha,AI chip startup Cerebras files for IPO | TechCrunch,"In recent months, the company announced an agreement with Amazon Web Services to use Cerebras chips in Amazon data centers, as well as a deal with OpenAI reportedly worth more than $10 billion.","Cerebras Systems, a startup building what CEO Andrew Feldman describes as the fastest AI hardware for training and inference, has filed to go public.
The company previously filed for an initial publ… [+975 chars]",https://techcrunch.com/2026/04/18/ai-chip-startup-cerebras-files-for-ipo/
NVDA,2026-04-18T19:17:39Z,Github.com,caliandbust,Show HN: Trained a 12M transformer on an ML framework we built from scratch,"We’re two second-year CS students, and over the last 4 months we built a ML framework in Rust+CUDA with a TypeScript API on top (and a WebGPU fallback)Our goal is to fully understand the ML stack end-to-end.
To force ourselves to use it for something real, we…","A TypeScript ML framework with Rust native backends (CPU, CUDA, WebGPU) providing autograd, tensor operations, and neural network training at GPU speed.
<ul><li>Automatic differentiation -- full bac… [+3747 chars]",https://github.com/mni-ml/framework
NVDA,2026-04-18T18:30:00Z,Hot Hardware,Zak Killian,Intel Poised to Land Major Foundry Deals for Advanced 14A Chip Fab,"Intel's foundry ambitions have shifted from a hopeful turnaround story into a tangible powerhouse narrative. Following the momentum of its 18A node, the company's successor technology, the 1.4nm-class Intel 14A, is rapidly shaping up to be its first true ""fou…","Intel's foundry ambitions have shifted from a hopeful turnaround story into a tangible powerhouse narrative. Following the momentum of its 18A node, the company's successor technology, the 1.4nm-clas… [+4719 chars]",https://hothardware.com/news/intel-poised-major-foundry-deals-14a
NVDA,2026-04-18T18:18:11Z,24/7 Wall St.,Marc Guberti,The Triple-Tax-Free Account High Earners Are Funding Before Their 401(k) and Most People Have No Idea,"A high earner in their 50s maxing out a 401(k) every year is likely leaving the single most tax-efficient account on the table. For anyone who qualifies, the...","A high earner in their 50s maxing out a 401(k) every year is likely leaving the single most tax-efficient account on the table. For anyone who qualifies, the Health Savings Account is the only accoun… [+4918 chars]",https://247wallst.com/personal-finance/2026/04/18/the-triple-tax-free-account-high-earners-are-funding-before-their-401k-and-most-people-have-no-idea/
NVDA,2026-04-18T17:50:03Z,24/7 Wall St.,Gerelyn Terzo,The Three Numbers That Determine If Your Social Security Gets Taxed,"Most retirees know Social Security can be taxed. Fewer know what triggers it. The formula comes down to three specific numbers, and getting them wrong could ...","<ul><li>Adding just 50% of your $2,076 monthly Social Security benefit to your AGI, pension, and non-taxable interest can push your combined income past the $44,000 threshold for married filers. In t… [+5273 chars]",https://247wallst.com/personal-finance/2026/04/18/the-three-numbers-that-determine-if-your-social-security-gets-taxed/
NVDA,2026-04-18T17:47:00Z,TheStreet,Thomas Richmond,JPMorgan has stark message on Qualcomm stock,"JPMorgan is becoming more cautious on QUALCOMM Incorporated (QCOM) ahead of its upcoming earnings report, citing rising pressure in its core handset business...","JPMorgan is becoming more cautious on QUALCOMM Incorporated (QCOM) ahead of its upcoming earnings report, citing rising pressure in its core handset business. At the same time, newer growth areas are… [+5665 chars]",https://www.thestreet.com/investing/stocks/jpmorgan-has-a-stark-message-on-qualcomm-stock
NVDA,2026-04-18T17:31:58Z,Pypi.org,marc.clasca@bsc.es,nsys2prv 0.6.0.dev2604181,Translate a NVIDIA Nsight System trace to a Paraver trace,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nsys2prv/0.6.0.dev2604181/
NVDA,2026-04-18T17:25:16Z,Gizmodo.com,Mike Pearl,"Trump, When Asked About White House Meeting with Anthropic’s Dario Amodei: ‘Who?’",The White House is in a tricky position with Anthropic right now.,"In Truth Social-ese, one might say Anthropics Claude Mythos Preview model is “the ‘hottest’ AI model out there”with Trump’s patented awkward scare quotes around “hottest.” Anthropic has said Mythos i… [+4228 chars]",https://gizmodo.com/trump-when-asked-about-white-house-meeting-with-anthropics-dario-amodei-who-2000748236
NVDA,2026-04-18T17:19:30Z,The Times of India,Durva More,Nvidia CEO Jensen Huang loses his cool — here’s what sparked it,Nvidia CEO Jensen Huang spoke in a podcast about selling AI chips to China and global tech competition. He explained that China already has strong computing power and stopping chips may not work. He said companies must keep improving and stay ahead. The discu…,The drama started during a podcast where Jensen Huang spoke with Dwarkesh Patel about a hot topic should the U.S. sell AI chips to China. Patel took a devils advocate role and questioned if giving Ch… [+3340 chars],https://economictimes.indiatimes.com/news/international/us/nvidia-ceo-jensen-huang-loses-his-cool-heres-what-sparked-it/articleshow/130358792.cms
NVDA,2026-04-18T17:12:44Z,Ieee.org,Matthew S. Smith,Graphs That Explain the State of AI in 2026,AI investment is skyrocketing while AI’s impact on jobs and public perception remains mixed,"The capabilities of leading AI models continue to accelerate, and the largest AI companies, including OpenAI and Anthropic, are hurtling toward IPOs later this year. Yet resentment toward AI continue… [+12370 chars]",https://spectrum.ieee.org/state-of-ai-index-2026
NVDA,2026-04-18T17:00:14Z,Pypi.org,,neo-jax added to PyPI,Neoclassical transport code for effective ripple and trapped-particle diagnostics in Boozer coordinates,"Install from PyPI:
pipinstallneo-jax
Neoclassical transport code for computing effective helical ripple and related
trapped-particle diagnostics from Boozer-coordinate geometry, with a Python API,… [+16082 chars]",https://pypi.org/project/neo-jax/
NVDA,2026-04-18T16:30:21Z,XDA Developers,Anurag Singh,"Bazzite turned my second PC into a console, and SteamOS never felt this polished on the desktop",Bazzite is the real deal,"Its funny to think how Linux was once considered the worst operating system for gaming, but then SteamOS came along. It deserves a lot of credit for not just making Linux gaming viable, but actually … [+4518 chars]",https://www.xda-developers.com/bazzite-turned-second-pc-console-steamos-never-felt-polished/
NVDA,2026-04-18T16:12:07Z,Slashdot.org,thfeed,Nvidia RTX 3060 comeback in 2026 could alleviate soaring GPU prices and memory shortages — rumored RTX 5050 9GB abruptly shelved amid speculation,"If relaunched at the right price, the RTX 3060 could re-enter the market as a viable option in a segment facing increasing cost pressures.",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=181749804
NVDA,2026-04-18T15:53:44Z,Tom's Hardware UK,"editors@tomshardware.com (Kunal Khullar) , Kunal Khullar",Nvidia RTX 3060 comeback in 2026 could alleviate soaring GPU prices and memory shortages — rumored RTX 5050 9GB abruptly shelved amid speculation,"If relaunched at the right price, the RTX 3060 could re-enter the market as a viable option in a segment facing increasing cost pressures.","The Nvidia RTX 3060 graphics card is reportedly making a comeback. According to hardware leaker MEGAsizeGPU, the company is planning to bring back its two-generation-old budget GPU, with a potential … [+2531 chars]",https://www.tomshardware.com/pc-components/gpus/nvidia-rtx-3060-comeback-in-2026-could-alleviate-soaring-gpu-prices-and-memory-shortages-rumored-rtx-5050-9gb-abruptly-shelved-amid-speculation
NVDA,2026-04-18T15:41:40Z,Tom's Hardware UK,"editors@tomshardware.com (Hassam Nasir) , Hassam Nasir","Nvidia RTX 5070 Ti gaming laptop is on sale for 19% off — MSI's Vector 16 has a 144 Hz screen, and comes with Pragmata for free","MSI has put its Vector 16 gaming laptop on sale for just $1,529 at Newegg, offering a solid discount for a beastly hardware combo. You get a Core Ultra 7 255HX paired with a 140W RTX 5070 Ti, 16GB of RAM, and a 512GB SSD, all of which are upgradeable. All tha…","Laptops have become a lot more enticing as of late, especially if you've been looking to upgrade in this gloomy cycle of shortages. Even without the AI boom's consequences, laptops offer a great way … [+2085 chars]",https://www.tomshardware.com/laptops/gaming-laptops/nvidia-rtx-5070-ti-gaming-laptop-is-on-sale-for-19-percent-off-msis-vector-16-has-a-144-hz-screen-and-comes-with-pragmata-for-free
NVDA,2026-04-18T15:05:39Z,Amazon.com,Takahiro Mizuno,AWS と NVIDIA によるフィジカル AI の加速: シミュレーションと実世界での学習による本番環境向けアプリケーションの構築,本記事は 2026/04/15 に公開された “Accelerating physical AI  […],"AI 
 AI AI AI 
 AI AI 
Morgan Stanley 2050 $5 AI 30-40% AI AI 
DHL Supply Chain 44% 34% AI Amazon Web Services (AWS) Amazon AI 
 AI 
AWS NVIDIA Isaac AI 
NVIDIA Isaac 
NVIDIA Isaac NVIDIA Isa… [+972 chars]",https://aws.amazon.com/jp/blogs/news/accelerating-physical-ai-with-aws-and-nvidia-building-production-ready-applications-with-simulation-and-real-world-learning/
NVDA,2026-04-18T15:03:03Z,Mulerun.com,,"Respect to the Man Chasing AI Immortality, While Freeloading Off Our Platform","A technical postmortem on how one person with zero coding experience built a self-evolving AI swarm across 11 platforms using 900 accounts, 56 GitHub Actions workflows, and $0 in compute costs.",TL;DR: A technical postmortem by the (entirely fictional) MuleRun Security Team’s (dispatched) AI Agent on a real security incident. We discovered an automated swarm system using GitHub Actions to or… [+18319 chars],https://blog.mulerun.com/p/ai-immortality-postmortem/
NVDA,2026-04-18T14:38:58Z,Pypi.org,,htop-gpu 0.1.8,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.8/
NVDA,2026-04-18T14:33:55Z,Github.com,raullen,"Show HN: Rapid-MLX – Run local LLMs on Mac, 2-3x faster than alternatives","The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI repl...","Run AI on your Mac. Faster than anything else.
Run local AI models on your Mac no cloud, no API costs. Works with Cursor, Claude Code, and any OpenAI-compatible app.
pip install serve Gemma 4 26B c… [+30925 chars]",https://github.com/raullenchai/Rapid-MLX
NVDA,2026-04-18T14:01:01Z,Business Insider,Alistair Barr,A coder used AI to rank which tech companies offer the best food at work. Check out the winners.,"Lunches.fyi ranks tech companies by cafeteria food using AI. Fun results, bugs, and a reminder that data quality shapes everything.","Employees inside the Voyager building at Nvidia headquarters in Silicon ValleyBloomberg/Getty Images
<ul><li>A version of this story originally appeared in the BI Tech Memo newsletter.</li><li>Sign … [+1459 chars]",https://www.businessinsider.com/tech-companies-offer-best-food-work-ai-coded-ranking-2026-4
NVDA,2026-04-18T13:37:05Z,Tom's Hardware UK,Christian Eberle,"KTC M27T6S 27-inch QHD Mini LED gaming monitor review: Affordable, colorful, and bright","KTC delivers high brightness and saturated color from the M27T6S. It’s a 27-inch Mini LED QHD panel with 1,152 dimming zones and Quantum Dot wide gamut color. A 200 Hz refresh rate overclocks to 210 Hz, and it has Adaptive-Sync with HDR1000.","Why you can trust Tom's Hardware
Our expert reviewers spend hours testing and comparing products and services so you can choose the best for you. Find out more about how we test.It’s a given that sp… [+12010 chars]",https://www.tomshardware.com/monitors/gaming-monitors/ktc-m27t6s-27-inch-qhd-mini-led-gaming-monitor-review
NVDA,2026-04-18T13:20:28Z,Yahoo Entertainment,,Nvidia Stock Slaughters Rivals AMD & Intel as the as Blackwell Ultra Racks ‘Lead the Market by Two Generations’,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_69a2368a-cfbe-4822-9e31-09b0d185fa2e
NVDA,2026-04-18T13:10:37Z,24/7 Wall St.,Rich Duprey,"‘Accidental Landlords’ Hit Near-Record Levels — 1 Stock to Buy, 1 to Avoid","Home prices remain elevated and mortgage rates hover near 6%, so many would-be sellers list their houses only to watch them sit. When offers fall short of...","<ul><li>Invitation Homes (INVH) trades at a P/E of 28 with an annual dividend of $1.20 per share yielding 4.4%, benefiting from its scale and professional management as individual homeowners shift to… [+5875 chars]",https://247wallst.com/investing/2026/04/18/accidental-landlords-hit-near-record-levels-1-stock-to-buy-1-to-avoid/
NVDA,2026-04-18T12:51:52Z,24/7 Wall St.,Gerelyn Terzo,The Bankruptcy Risk Hiding in Your Deferred Compensation Plan,Executives who spend years building up a non-qualified deferred compensation balance often assume it’s safe because it shows up on a company statement. It’s ...,Executives who spend years building up a non-qualified deferred compensation balance often assume it's safe because it shows up on a company statement. It's not a retirement account. It's not held in… [+6061 chars],https://247wallst.com/personal-finance/2026/04/18/the-bankruptcy-risk-hiding-in-your-deferred-compensation-plan/
NVDA,2026-04-18T12:47:59Z,Pypi.org,,vox-parakeet 0.2.6,NVIDIA Parakeet STT adapters for Vox,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/vox-parakeet/0.2.6/
NVDA,2026-04-18T12:21:40Z,Crypto Briefing,Estefano Gomez,Nvidia’s AI shift heightens US-China tech tension amid market cap lead,"Nvidia's AI focus intensifies US-China tech rivalry, risking supply chain issues and regulatory challenges impacting market dominance.
The post Nvidia’s AI shift heightens US-China tech tension amid market cap lead appeared first on Crypto Briefing.","Nvidia’s odds of being the largest company by market cap on April 30 sit at 99%
 YES, unchanged from 24 hours ago, even as its shift from gaming toward AI data center chips increases its exposure to… [+1425 chars]",https://cryptobriefing.com/nvidias-ai-shift-heightens-us-china-tech-tension-amid-market-cap-lead/
NVDA,2026-04-18T12:18:58Z,Wccftech,Sarfraz Khan,The Relaunch of AMD Ryzen 5800X3D and NVIDIA RTX 3060 Shows Just How Bad It Is For PC Gamers In 2026,"It's disappointing to see where we are heading, but it appears that for PC hardware makers, nothing can save the current market except relaunching older hardware. The Relaunch of Ryzen 7 5800X3D and GeForce RTX 3060 is Close, but is it Really Something We Wan…","It's disappointing to see where we are heading, but it appears that for PC hardware makers, nothing can save the current market except relaunching older hardware. 
I think I got a little too excited… [+2302 chars]",https://wccftech.com/relaunch-of-amd-ryzen-5800x3d-and-nvidia-rtx-3060-shows-2026-bad-for-pc-gamers/
NVDA,2026-04-18T12:02:31Z,Pypi.org,,htop-gpu 0.1.6,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.6/
NVDA,2026-04-18T12:00:42Z,24/7 Wall St.,Drew Wood,"Four High-Yield Stocks That Could Fund Your $60,000 Annual Retirement Income","Four tickers. One goal: $60,000 a year in income without touching a paycheck. The question is how much capital it takes to get there, and what you give up...","<ul><li>Enterprise Products Partners (EPD) yields 5.9% with $2.20 annual distributions and 27 consecutive years of increases, British American Tobacco (BTI) yields 5.7% with $3.34 annualized distribu… [+6257 chars]",https://247wallst.com/personal-finance/2026/04/18/four-high-yield-stocks-that-could-fund-your-60000-annual-retirement-income/
NVDA,2026-04-18T12:00:01Z,CNBC,Katie Tarasov,"Nvidia's once-tight bond with gamers is cracking over AI, 'and that breaks my heart'",Gamers once helped save Nvidia from bankruptcy. Now they feel left behind as the memory crunch drives focus to AI chips and DLSS 5 disrupts game design.,"For its first 30 years, Nvidia wasn't a household name unless you were a gamer. Now, some of its original fan base feel left behind as artificial intelligence has made the chipmaker the world's most … [+10867 chars]",https://www.cnbc.com/2026/04/18/nvidia-ai-backlash-gamers-geforce-gpu.html
NVDA,2026-04-18T12:00:00Z,Tom's Hardware UK,"editors@tomshardware.com (Kunal Khullar) , Kunal Khullar",Intel Core Ultra 250K Plus vs AMD Ryzen 5 9600X faceoff — battle for the best $200 CPU,"With similar pricing and target audiences, these two processors offer contrasting strengths across gaming, productivity, and power consumption.",The mid-range CPU segment has become competitive once again with Intel releasing new desktop CPUs as part of its Arrow Lake refresh lineup. We recently compared the Core Ultra 7 270K Plus with the AM… [+19975 chars],https://www.tomshardware.com/pc-components/cpus/intel-core-ultra-250k-plus-vs-amd-ryzen-5-9600x-faceoff
NVDA,2026-04-18T11:15:11Z,Wccftech,Hassan Mujtaba,Intel Expected To Land Big 14A Wins With Surprise Customers By The End of This Year,Intel's Foundry business will soon house some big names by the end of this year as its 14A technology gains huge momentum. Intel 14A Technology Will Be A Game Changer For Chipzilla As It Hopes To Get Some Big Names Onboard By The End of This Year Intel's Foun…,"Intel's Foundry business will soon house some big names by the end of this year as its 14A technology gains huge momentum.
Intel's Foundry success relies a lot of it's upcoming 14A process technolog… [+2919 chars]",https://wccftech.com/intel-to-land-big-14a-wins-with-surprise-customers-by-the-end-of-this-year/
NVDA,2026-04-18T11:14:03Z,The Next Web,Alina Maria Stan,Nvidia’s Huang warns DeepSeek running on Huawei chips would be ‘horrible’ for the US,"In short: Nvidia CEO Jensen Huang warned on the Dwarkesh Podcast that DeepSeek optimising its AI models for Huawei’s Ascend chips instead of American hardware would be “a horrible outcome” for the United States, as the Chinese AI lab prepares to launch its V4…",In short: Nvidia CEO Jensen Huang warned on the Dwarkesh Podcast that DeepSeek optimising its AI models for Huaweis Ascend chips instead of American hardware would be a horrible outcome for the Unite… [+7619 chars],https://thenextweb.com/news/nvidia-huang-deepseek-huawei-chips-horrible-outcome/
NVDA,2026-04-18T10:54:22Z,The Next Web,Alina Maria Stan,Anthropic’s Amodei meets Wiles and Bessent at the White House in first step toward resolving Mythos standoff,"In short: Anthropic CEO Dario Amodei met White House Chief of Staff Susie Wiles and Treasury Secretary Scott Bessent on Friday in what the White House called “productive and constructive” talks over access to Mythos, the frontier AI model capable of finding t…",In short: Anthropic CEO Dario Amodei met White House Chief of Staff Susie Wiles and Treasury Secretary Scott Bessent on Friday in what the White House called productive and constructive talks over ac… [+8361 chars],https://thenextweb.com/news/anthropic-amodei-wiles-mythos-white-house-pentagon-cybersecurity-2/
NVDA,2026-04-18T10:26:13Z,The Next Web,Ana Maria Constantin,Cursor is raising $2 billion at a $50 billion valuation as AI coding tools become the fastest-growing software category,"In short: AI coding startup Cursor (Anysphere) is in talks to raise at least $2 billion at a $50 billion valuation, co-led by Andreessen Horowitz, Thrive Capital, and Nvidia, nearly doubling its November 2025 valuation of $29.3 billion. The company has grown …","In short: AI coding startup Cursor (Anysphere) is in talks to raise at least $2 billion at a $50 billion valuation, co-led by Andreessen Horowitz, Thrive Capital, and Nvidia, nearly doubling its Nove… [+7421 chars]",https://thenextweb.com/news/cursor-anysphere-2-billion-funding-50-billion-valuation-ai-coding/
NVDA,2026-04-18T10:20:53Z,Pypi.org,,nvidia-nat-memmachine 1.7.0a20260418,Subpackage for MemMachine integration in NeMo Agent toolkit. Requires a cfg.yml configuration file with database and AI model settings.,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-memmachine/1.7.0a20260418/
NVDA,2026-04-18T10:20:36Z,Pypi.org,,nvidia-nat-ragaai 1.7.0a20260418,Subpackage for RagaAI Catalyst integration in NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-ragaai/1.7.0a20260418/
NVDA,2026-04-18T10:20:17Z,Pypi.org,,nvidia-nat-config-optimizer 1.7.0a20260418,Workflow config and prompt optimizer for NVIDIA NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-config-optimizer/1.7.0a20260418/
NVDA,2026-04-18T10:19:59Z,Pypi.org,,nvidia-nat-test 1.7.0a20260418,Testing utilities for NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-test/1.7.0a20260418/
NVDA,2026-04-18T10:19:42Z,Pypi.org,,nvidia-nat-strands 1.7.0a20260418,Subpackage for AWS Strands integration in NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-strands/1.7.0a20260418/
NVDA,2026-04-18T10:19:25Z,Pypi.org,,nvidia-nat-phoenix 1.7.0a20260418,Subpackage for Arize Phoenix integration in NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-phoenix/1.7.0a20260418/
NVDA,2026-04-18T10:12:34Z,Slashdot.org,thfeed,Nvidia CEO Jensen Huang ‘nearly lost his composure’ when pressed on selling chips to China — ‘You’re not talking to someone who w,"Nvidia CEO Jensen Huang said that blocking China, the second biggest market for AI chips, from buying from American companies is a ""losing proposition"" that makes no sense to him.
                                                                               …",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,https://slashdot.org/firehose.pl?op=view&amp;id=181746492
NVDA,2026-04-18T10:07:55Z,Pypi.org,,nvidia-nat-mcp 1.7.0a20260418,Subpackage for MCP client integration in NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-mcp/1.7.0a20260418/
NVDA,2026-04-18T10:06:10Z,Pypi.org,,nvidia-nat-nemo-customizer 1.7.0a20260418,Subpackage for NeMo Customizer integration in NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-nemo-customizer/1.7.0a20260418/
NVDA,2026-04-18T10:04:58Z,Pypi.org,,nvidia-nat-core 1.7.0a20260418,Core library for NVIDIA NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-core/1.7.0a20260418/
NVDA,2026-04-18T10:04:24Z,Pypi.org,,nvidia-nat-eval 1.7.0a20260418,Subpackage for evaluation in NVIDIA NeMo Agent Toolkit,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/nvidia-nat-eval/1.7.0a20260418/
NVDA,2026-04-18T10:00:51Z,Yahoo Entertainment,Hamza Shaban,Morning Brief: The future of Netflix is now,The stock market put in another surge on Friday to close out a week of record highs.,"Good morning! The stock market put in another surge on Friday to close out a week of record highs.
The big catalyst? Iran said the Strait of Hormuz is open for business as talks seemed to bear fruit… [+7779 chars]",https://finance.yahoo.com/news/morning-brief-the-future-of-netflix-is-now-100051740.html
NVDA,2026-04-18T10:00:00Z,Tom's Hardware UK,"editors@tomshardware.com (Jowi Morales) , Jowi Morales",Nvidia CEO Jensen Huang ‘nearly lost his composure’ when pressed on selling chips to China — ‘You’re not talking to someone who woke up a loser’,"Nvidia CEO Jensen Huang said that blocking China, the second biggest market for AI chips, from buying from American companies is a ""losing proposition"" that makes no sense to him.","Nvidia CEO Jensen Huang got into a heated debate during a recent podcast, during which he talked with Dwarkesh Patel about whether the U.S. should be selling chips to China. During part of the conver… [+4867 chars]",https://www.tomshardware.com/tech-industry/nvidia-ceo-jensen-huang-nearly-lost-his-composure-when-pressed-on-selling-chips-to-china-youre-not-talking-to-someone-who-woke-up-a-loser
NVDA,2026-04-18T09:58:26Z,The Next Web,Cristian Dina,"NVIDIA didn’t invest in Xanadu, but it made its CEO a billionaire anyway","Christian Weedbrook, the founder and CEO of Toronto-based Xanadu Quantum Technologies, became a billionaire this week without NVIDIA investing a single dollar in his company. His 46.4 million multiple-voting shares were worth approximately $1.5 billion as of …","Christian Weedbrook, the founder and CEO of Toronto-based Xanadu Quantum Technologies, became a billionaire this week without NVIDIA investing a single dollar in his company. His 46.4 million multipl… [+8149 chars]",https://thenextweb.com/news/nvidia-xanadu-quantum-computing-ceo-billionaire-stock-surge/
NVDA,2026-04-18T08:50:56Z,Wccftech,Hassan Mujtaba,ASML Sees Memory Chip Orders Explode Past Logic for the First Time as DRAM Makers Scramble for EUV Slots,"ASML continues to solidify its investments in AI-driven infrastructure, as demand for logic and memory chips continues to grip the industry. ASML Says Advanced Logic & Memory Chips Will Continue To Be Constrained For The Foreseeable Future During its Q1 2026 …","ASML continues to solidify its investments in AI-driven infrastructure, as demand for logic and memory chips continues to grip the industry.
During its Q1 2026 earnings call, ASML President &amp; CE… [+4599 chars]",https://wccftech.com/asml-memory-chip-orders-explode-past-logic-first-time-as-dram-makers-scramble-for-euv-slots/
NVDA,2026-04-18T08:48:09Z,Yahoo Entertainment,Catherine Talavera,Nvidia Corp. (NVDA) Announces New Open-Source Quantum AI Model,"NVIDIA Corp. (NASDAQ:NVDA) is one of the 10 Best Data Center Stocks To Buy For the Long Term. In the past year, the stock grew 95.44%, while it posted 5.03% ...","NVIDIA Corp. (NASDAQ:NVDA) is one of the 10 Best Data Center Stocks To Buy For the Long Term. In the past year, the stock grew 95.44%, while it posted 5.03% year-to-date growth. On April 14, NVIDIA a… [+2064 chars]",https://finance.yahoo.com/markets/stocks/articles/nvidia-corp-nvda-announces-open-084809766.html
NVDA,2026-04-18T08:40:14Z,Pypi.org,,htop-gpu 0.1.4,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.4/
NVDA,2026-04-18T08:38:53Z,Pypi.org,,htop-gpu 0.1.3,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.3/
NVDA,2026-04-18T08:37:46Z,Pypi.org,,htop-gpu 0.1.2,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.2/
NVDA,2026-04-18T08:35:20Z,Pypi.org,,htop-gpu 0.1.1,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.1/
NVDA,2026-04-18T08:25:59Z,Pypi.org,,htop-gpu 0.1.0,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/0.1.0/
NVDA,2026-04-18T08:25:59Z,Pypi.org,,htop-gpu added to PyPI,"Terminal dashboard for NVIDIA GPUs, system CPU/memory, and processes — clickable, with conda/docker/tmux info per process.","A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/htop-gpu/
